canton,weights
AG,7.518068830201847e-5
AI,5.083067041225648e-4
BE,-1.8215215091734913e-4
BL,7.560938786645667e-4
BS,1.000951448240502
FR,4.348882124016394e-4
GE,2.634710885655592e-4
GR,7.591050392973762e-4
LU,6.885042717993373e-5
NE,2.1698442069555986e-4
OW,3.8681999478402317e-4
SG,3.986953003235506e-4
SH,6.573999179829032e-4
SZ,2.4781466749057264e-4
TI,1.699635860238558e-4
UR,4.94189858643162e-4
VD,1.9634742662032363e-4
VS,2.7478584787529893e-4
ZG,-0.0047479587611431
ZH,-0.0019302343874157593
