month,days,canton,companies,employees,followers,other legal forms,AG's,GmbH's,share of AG's,share of GmbH's,financial sector,IT sector,other sectors,share of financial sector,share of IT sector,taxes,working_population,treatment
2016-03-31,60,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,121641.0,0.0
2016-03-31,60,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169564.0,0.0
2016-03-31,60,SH,0,0,0,0,0,0,,,0,0,0,,,3383.0,48813.0,0.0
2016-03-31,60,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9527.0,0.0
2016-03-31,60,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354.0,0.0
2016-03-31,60,GR,0,0,0,0,0,0,,,0,0,0,,,3747.0,121002.0,0.0
2016-03-31,60,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503.0,0.0
2016-03-31,60,TI,0,0,0,0,0,0,,,0,0,0,,,4356.299999999999,211291.0,0.0
2016-03-31,60,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4422.21,483842.0,0.0
2016-03-31,60,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913.0,0.0
2016-03-31,60,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,107176.0,0.0
2016-03-31,60,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,305371.0,0.0
2016-03-31,60,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677.0,0.0
2016-04-30,90,ZG,2,2,62,0,0,2,0.0,1.0,1,1,0,0.5,0.5,2361.0,78376.0,0.0
2016-04-30,90,ZH,2,632,16056,0,2,0,1.0,0.0,1,1,0,0.5,0.5,4356.0,943505.0,0.0
2016-04-30,90,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339.0,0.0
2016-04-30,90,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486.0,0.0
2016-04-30,90,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652.0,0.0
2016-04-30,90,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333.0,0.0
2016-04-30,90,OW,0,0,0,0,0,0,,,0,0,0,,,2726.3,23026.0,0.0
2016-04-30,90,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603.0,0.0
2016-04-30,90,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,121641.0,0.0
2016-04-30,90,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169564.0,0.0
2016-04-30,90,SH,0,0,0,0,0,0,,,0,0,0,,,3383.0,48813.0,0.0
2016-04-30,90,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9527.0,0.0
2016-04-30,90,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354.0,0.0
2016-04-30,90,GR,0,0,0,0,0,0,,,0,0,0,,,3747.0,121002.0,0.0
2016-04-30,90,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503.0,0.0
2016-04-30,90,TI,0,0,0,0,0,0,,,0,0,0,,,4356.299999999999,211291.0,0.0
2016-04-30,90,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4422.21,483842.0,0.0
2016-04-30,90,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913.0,0.0
2016-04-30,90,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,107176.0,0.0
2016-04-30,90,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,305371.0,0.0
2016-04-30,90,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677.0,0.0
2016-05-31,121,ZG,3,83,2217,0,1,2,0.3333333333333333,0.6666666666666666,1,1,1,0.3333333333333333,0.3333333333333333,2361.0,78376.0,0.0
2016-05-31,121,ZH,3,677,20152,0,3,0,1.0,0.0,1,2,0,0.3333333333333333,0.6666666666666666,4356.0,943505.0,0.0
2016-05-31,121,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339.0,0.0
2016-05-31,121,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486.0,0.0
2016-05-31,121,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652.0,0.0
2016-05-31,121,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333.0,0.0
2016-05-31,121,OW,0,0,0,0,0,0,,,0,0,0,,,2726.3,23026.0,0.0
2016-05-31,121,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603.0,0.0
2016-05-31,121,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,121641.0,0.0
2016-05-31,121,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169564.0,0.0
2016-05-31,121,SH,0,0,0,0,0,0,,,0,0,0,,,3383.0,48813.0,0.0
2016-05-31,121,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9527.0,0.0
2016-05-31,121,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354.0,0.0
2016-05-31,121,GR,0,0,0,0,0,0,,,0,0,0,,,3747.0,121002.0,0.0
2016-05-31,121,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503.0,0.0
2016-05-31,121,TI,0,0,0,0,0,0,,,0,0,0,,,4356.299999999999,211291.0,0.0
2016-05-31,121,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4422.21,483842.0,0.0
2016-05-31,121,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913.0,0.0
2016-05-31,121,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,107176.0,0.0
2016-05-31,121,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,305371.0,0.0
2016-05-31,121,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677.0,0.0
2016-06-30,151,ZG,3,83,2217,0,1,2,0.3333333333333333,0.6666666666666666,1,1,1,0.3333333333333333,0.3333333333333333,2361.0,78376.0,0.0
2016-06-30,151,ZH,3,677,20152,0,3,0,1.0,0.0,1,2,0,0.3333333333333333,0.6666666666666666,4356.0,943505.0,0.0
2016-06-30,151,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339.0,0.0
2016-06-30,151,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486.0,0.0
2016-06-30,151,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652.0,0.0
2016-06-30,151,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333.0,0.0
2016-06-30,151,OW,0,0,0,0,0,0,,,0,0,0,,,2726.3,23026.0,0.0
2016-06-30,151,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603.0,0.0
2016-06-30,151,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,121641.0,0.0
2016-06-30,151,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169564.0,0.0
2016-06-30,151,SH,0,0,0,0,0,0,,,0,0,0,,,3383.0,48813.0,0.0
2016-06-30,151,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9527.0,0.0
2016-06-30,151,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354.0,0.0
2016-06-30,151,GR,0,0,0,0,0,0,,,0,0,0,,,3747.0,121002.0,0.0
2016-06-30,151,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503.0,0.0
2016-06-30,151,TI,0,0,0,0,0,0,,,0,0,0,,,4356.299999999999,211291.0,0.0
2016-06-30,151,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4422.21,483842.0,0.0
2016-06-30,151,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913.0,0.0
2016-06-30,151,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,107176.0,0.0
2016-06-30,151,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,305371.0,0.0
2016-06-30,151,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677.0,0.0
2016-07-31,182,ZG,4,105,3936,0,2,2,0.5,0.5,1,2,1,0.25,0.5,2361.0,78376.0,0.0
2016-07-31,182,ZH,4,682,21560,0,4,0,1.0,0.0,1,3,0,0.25,0.75,4356.0,943505.0,0.0
2016-07-31,182,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339.0,0.0
2016-07-31,182,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486.0,0.0
2016-07-31,182,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652.0,0.0
2016-07-31,182,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333.0,0.0
2016-07-31,182,OW,0,0,0,0,0,0,,,0,0,0,,,2726.3,23026.0,0.0
2016-07-31,182,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603.0,0.0
2016-07-31,182,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,121641.0,0.0
2016-07-31,182,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169564.0,0.0
2016-07-31,182,SH,0,0,0,0,0,0,,,0,0,0,,,3383.0,48813.0,0.0
2016-07-31,182,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9527.0,0.0
2016-07-31,182,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354.0,0.0
2016-07-31,182,GR,0,0,0,0,0,0,,,0,0,0,,,3747.0,121002.0,0.0
2016-07-31,182,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503.0,0.0
2016-07-31,182,TI,0,0,0,0,0,0,,,0,0,0,,,4356.299999999999,211291.0,0.0
2016-07-31,182,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4422.21,483842.0,0.0
2016-07-31,182,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913.0,0.0
2016-07-31,182,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,107176.0,0.0
2016-07-31,182,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,305371.0,0.0
2016-07-31,182,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677.0,0.0
2016-08-31,213,ZG,7,151,16049,0,3,4,0.4285714285714285,0.5714285714285714,2,4,1,0.2857142857142857,0.5714285714285714,2361.0,78376.0,0.0
2016-08-31,213,ZH,4,682,21560,0,4,0,1.0,0.0,1,3,0,0.25,0.75,4356.0,943505.0,0.0
2016-08-31,213,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339.0,0.0
2016-08-31,213,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486.0,0.0
2016-08-31,213,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652.0,0.0
2016-08-31,213,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333.0,0.0
2016-08-31,213,OW,0,0,0,0,0,0,,,0,0,0,,,2726.3,23026.0,0.0
2016-08-31,213,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603.0,0.0
2016-08-31,213,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,121641.0,0.0
2016-08-31,213,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169564.0,0.0
2016-08-31,213,SH,0,0,0,0,0,0,,,0,0,0,,,3383.0,48813.0,0.0
2016-08-31,213,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9527.0,0.0
2016-08-31,213,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354.0,0.0
2016-08-31,213,GR,0,0,0,0,0,0,,,0,0,0,,,3747.0,121002.0,0.0
2016-08-31,213,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503.0,0.0
2016-08-31,213,TI,0,0,0,0,0,0,,,0,0,0,,,4356.299999999999,211291.0,0.0
2016-08-31,213,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4422.21,483842.0,0.0
2016-08-31,213,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913.0,0.0
2016-08-31,213,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,107176.0,0.0
2016-08-31,213,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,305371.0,0.0
2016-08-31,213,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677.0,0.0
2016-09-30,243,ZG,8,152,16082,0,4,4,0.5,0.5,2,5,1,0.25,0.625,2361.0,78376.0,0.0
2016-09-30,243,ZH,4,682,21560,0,4,0,1.0,0.0,1,3,0,0.25,0.75,4356.0,943505.0,0.0
2016-09-30,243,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339.0,0.0
2016-09-30,243,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486.0,0.0
2016-09-30,243,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652.0,0.0
2016-09-30,243,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333.0,0.0
2016-09-30,243,OW,0,0,0,0,0,0,,,0,0,0,,,2726.3,23026.0,0.0
2016-09-30,243,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603.0,0.0
2016-09-30,243,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,121641.0,0.0
2016-09-30,243,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169564.0,0.0
2016-09-30,243,SH,0,0,0,0,0,0,,,0,0,0,,,3383.0,48813.0,0.0
2016-09-30,243,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9527.0,0.0
2016-09-30,243,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354.0,0.0
2016-09-30,243,GR,0,0,0,0,0,0,,,0,0,0,,,3747.0,121002.0,0.0
2016-09-30,243,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503.0,0.0
2016-09-30,243,TI,0,0,0,0,0,0,,,0,0,0,,,4356.299999999999,211291.0,0.0
2016-09-30,243,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4422.21,483842.0,0.0
2016-09-30,243,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913.0,0.0
2016-09-30,243,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,107176.0,0.0
2016-09-30,243,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,305371.0,0.0
2016-09-30,243,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677.0,0.0
2016-10-31,274,ZG,8,152,16082,0,4,4,0.5,0.5,2,5,1,0.25,0.625,2361.0,78376.0,0.0
2016-10-31,274,ZH,5,689,21633,0,5,0,1.0,0.0,1,4,0,0.2,0.8,4356.0,943505.0,0.0
2016-10-31,274,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339.0,0.0
2016-10-31,274,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486.0,0.0
2016-10-31,274,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652.0,0.0
2016-10-31,274,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333.0,0.0
2016-10-31,274,OW,1,4,96,0,1,0,1.0,0.0,1,0,0,1.0,0.0,2726.3,23026.0,0.0
2016-10-31,274,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603.0,0.0
2016-10-31,274,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,121641.0,0.0
2016-10-31,274,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169564.0,0.0
2016-10-31,274,SH,1,15,2524,0,1,0,1.0,0.0,0,0,1,0.0,0.0,3383.0,48813.0,0.0
2016-10-31,274,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9527.0,0.0
2016-10-31,274,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354.0,0.0
2016-10-31,274,GR,0,0,0,0,0,0,,,0,0,0,,,3747.0,121002.0,0.0
2016-10-31,274,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503.0,0.0
2016-10-31,274,TI,0,0,0,0,0,0,,,0,0,0,,,4356.299999999999,211291.0,0.0
2016-10-31,274,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4422.21,483842.0,0.0
2016-10-31,274,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913.0,0.0
2016-10-31,274,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,107176.0,0.0
2016-10-31,274,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,305371.0,0.0
2016-10-31,274,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677.0,0.0
2016-11-30,304,ZG,10,154,16129,0,6,4,0.6,0.4,3,5,2,0.3,0.5,2361.0,78376.0,0.0
2016-11-30,304,ZH,5,689,21633,0,5,0,1.0,0.0,1,4,0,0.2,0.8,4356.0,943505.0,0.0
2016-11-30,304,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339.0,0.0
2016-11-30,304,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486.0,0.0
2016-11-30,304,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652.0,0.0
2016-11-30,304,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333.0,0.0
2016-11-30,304,OW,1,4,96,0,1,0,1.0,0.0,1,0,0,1.0,0.0,2726.3,23026.0,0.0
2016-11-30,304,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603.0,0.0
2016-11-30,304,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,121641.0,0.0
2016-11-30,304,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169564.0,0.0
2016-11-30,304,SH,1,15,2524,0,1,0,1.0,0.0,0,0,1,0.0,0.0,3383.0,48813.0,0.0
2016-11-30,304,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9527.0,0.0
2016-11-30,304,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354.0,0.0
2016-11-30,304,GR,0,0,0,0,0,0,,,0,0,0,,,3747.0,121002.0,0.0
2016-11-30,304,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503.0,0.0
2016-11-30,304,TI,0,0,0,0,0,0,,,0,0,0,,,4356.299999999999,211291.0,0.0
2016-11-30,304,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4422.21,483842.0,0.0
2016-11-30,304,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913.0,0.0
2016-11-30,304,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,107176.0,0.0
2016-11-30,304,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,305371.0,0.0
2016-11-30,304,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677.0,0.0
2016-12-31,335,ZG,10,154,16129,0,6,4,0.6,0.4,3,5,2,0.3,0.5,2361.0,78376.0,0.0
2016-12-31,335,ZH,6,690,21646,0,5,1,0.8333333333333334,0.1666666666666666,1,5,0,0.1666666666666666,0.8333333333333334,4356.0,943505.0,0.0
2016-12-31,335,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339.0,0.0
2016-12-31,335,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486.0,0.0
2016-12-31,335,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652.0,0.0
2016-12-31,335,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333.0,0.0
2016-12-31,335,OW,1,4,96,0,1,0,1.0,0.0,1,0,0,1.0,0.0,2726.3,23026.0,0.0
2016-12-31,335,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603.0,0.0
2016-12-31,335,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,121641.0,0.0
2016-12-31,335,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169564.0,0.0
2016-12-31,335,SH,1,15,2524,0,1,0,1.0,0.0,0,0,1,0.0,0.0,3383.0,48813.0,0.0
2016-12-31,335,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9527.0,0.0
2016-12-31,335,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354.0,0.0
2016-12-31,335,GR,0,0,0,0,0,0,,,0,0,0,,,3747.0,121002.0,0.0
2016-12-31,335,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503.0,0.0
2016-12-31,335,TI,0,0,0,0,0,0,,,0,0,0,,,4356.299999999999,211291.0,0.0
2016-12-31,335,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4422.21,483842.0,0.0
2016-12-31,335,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913.0,0.0
2016-12-31,335,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,107176.0,0.0
2016-12-31,335,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,305371.0,0.0
2016-12-31,335,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677.0,0.0
2017-01-31,366,ZG,10,154,16129,0,6,4,0.6,0.4,3,5,2,0.3,0.5,2361.0,79087.0,0.0
2017-01-31,366,ZH,6,690,21646,0,5,1,0.8333333333333334,0.1666666666666666,1,5,0,0.1666666666666666,0.8333333333333334,4356.0,952121.0,0.0
2017-01-31,366,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622668.0,0.0
2017-01-31,366,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,252896.0,0.0
2017-01-31,366,UR,0,0,0,0,0,0,,,0,0,0,,,2990.1892,21656.0,0.0
2017-01-31,366,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,99111.0,0.0
2017-01-31,366,OW,1,4,96,0,1,0,1.0,0.0,1,0,0,1.0,0.0,2726.3,23079.0,0.0
2017-01-31,366,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,195404.0,0.0
2017-01-31,366,BS,0,0,0,0,0,0,,,0,0,0,,,4857.0,122052.0,0.0
2017-01-31,366,BL,0,0,0,0,0,0,,,0,0,0,,,3542.0,169687.0,0.0
2017-01-31,366,SH,1,15,2524,0,1,0,1.0,0.0,0,0,1,0.0,0.0,3364.0,48973.0,0.0
2017-01-31,366,AI,0,0,0,0,0,0,,,0,0,0,,,2838.0,9613.0,0.0
2017-01-31,366,SG,0,0,0,0,0,0,,,0,0,0,,,3476.0,309810.0,0.0
2017-01-31,366,GR,0,0,0,0,0,0,,,0,0,0,,,3602.0,120638.0,0.0
2017-01-31,366,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,418619.0,0.0
2017-01-31,366,TI,0,0,0,0,0,0,,,0,0,0,,,4365.424999999999,210041.0,0.0
2017-01-31,366,VD,1,87,7823,0,1,0,1.0,0.0,0,1,0,0.0,1.0,4267.26,488905.0,0.0
2017-01-31,366,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,207639.0,0.0
2017-01-31,366,NE,0,0,0,0,0,0,,,0,0,0,,,3126.0,106567.0,0.0
2017-01-31,366,GE,0,0,0,0,0,0,,,0,0,0,,,4892.0,309359.0,0.0
