month,days,canton,companies,employees,followers,other legal forms,AG's,GmbH's,share of AG's,share of GmbH's,financial sector,IT sector,other sectors,share of financial sector,share of IT sector,taxes,working_population,treatment
2021-03-31,1886,ZG,87,1631,203854729,6,59,22,0.6781609195402298,0.2528735632183908,36,34,15,0.4137931034482758,0.3908045977011494,2826.75,80641.0,1.0
2021-03-31,1886,ZH,37,1273,10298348130,2,19,16,0.5135135135135135,0.4324324324324324,16,15,6,0.4324324324324324,0.4054054054054054,4072.0,984746.0,0.0
2021-03-31,1886,GE,11,89,20678,2,3,6,0.2727272727272727,0.5454545454545454,5,2,4,0.4545454545454545,0.1818181818181818,2867.3154375,317976.0,0.0
2021-04-30,1916,ZG,88,1665,203886484,6,60,22,0.6818181818181818,0.25,36,35,15,0.4090909090909091,0.3977272727272727,2826.75,80641.0,1.0
2021-04-30,1916,ZH,38,1274,10298348168,2,19,17,0.5,0.4473684210526316,16,15,7,0.4210526315789473,0.3947368421052631,4072.0,984746.0,0.0
2021-04-30,1916,GE,11,89,20678,2,3,6,0.2727272727272727,0.5454545454545454,5,2,4,0.4545454545454545,0.1818181818181818,2867.3154375,317976.0,0.0
2021-05-31,1947,ZG,91,1719,203889123,6,62,23,0.6813186813186813,0.2527472527472527,38,36,15,0.4175824175824176,0.3956043956043956,2826.75,80641.0,1.0
2021-05-31,1947,ZH,40,1281,10298369751,2,21,17,0.525,0.425,17,16,7,0.425,0.4,4072.0,984746.0,0.0
2021-05-31,1947,GE,11,89,20678,2,3,6,0.2727272727272727,0.5454545454545454,5,2,4,0.4545454545454545,0.1818181818181818,2867.3154375,317976.0,0.0
2021-06-30,1977,ZG,94,1738,204131926,6,64,24,0.6808510638297872,0.2553191489361702,40,37,15,0.425531914893617,0.3936170212765957,2826.75,80641.0,1.0
2021-06-30,1977,ZH,42,1294,10298402696,3,22,17,0.5238095238095238,0.4047619047619047,18,17,7,0.4285714285714285,0.4047619047619047,4072.0,984746.0,0.0
2021-06-30,1977,GE,11,89,20678,2,3,6,0.2727272727272727,0.5454545454545454,5,2,4,0.4545454545454545,0.1818181818181818,2867.3154375,317976.0,0.0
2021-07-31,2008,ZG,95,1739,204132020,6,64,25,0.6736842105263158,0.2631578947368421,40,38,15,0.4210526315789473,0.4,2826.75,80641.0,1.0
2021-07-31,2008,ZH,42,1294,10298402696,3,22,17,0.5238095238095238,0.4047619047619047,18,17,7,0.4285714285714285,0.4047619047619047,4072.0,984746.0,0.0
2021-07-31,2008,GE,12,91,20859,2,3,7,0.25,0.5833333333333334,5,3,4,0.4166666666666667,0.25,2867.3154375,317976.0,0.0
2021-08-31,2039,ZG,96,1743,204132128,6,65,25,0.6770833333333334,0.2604166666666667,40,38,16,0.4166666666666667,0.3958333333333333,2826.75,80641.0,1.0
2021-08-31,2039,ZH,42,1294,10298402696,3,22,17,0.5238095238095238,0.4047619047619047,18,17,7,0.4285714285714285,0.4047619047619047,4072.0,984746.0,0.0
2021-08-31,2039,GE,12,91,20859,2,3,7,0.25,0.5833333333333334,5,3,4,0.4166666666666667,0.25,2867.3154375,317976.0,0.0
2021-09-30,2069,ZG,99,1792,204136693,6,68,25,0.6868686868686869,0.2525252525252525,42,39,16,0.4242424242424242,0.3939393939393939,2826.75,80641.0,1.0
2021-09-30,2069,ZH,44,1312,10298404412,5,22,17,0.5,0.3863636363636363,19,17,8,0.4318181818181818,0.3863636363636363,4072.0,984746.0,0.0
2021-09-30,2069,GE,13,92,20932,3,3,7,0.2307692307692307,0.5384615384615384,5,3,5,0.3846153846153846,0.2307692307692307,2867.3154375,317976.0,0.0
2021-10-31,2100,ZG,100,1794,204154849,6,69,25,0.69,0.25,42,39,17,0.42,0.39,2826.75,80641.0,1.0
2021-10-31,2100,ZH,46,1326,12460566550,5,23,18,0.5,0.391304347826087,21,17,8,0.4565217391304347,0.3695652173913043,4072.0,984746.0,0.0
2021-10-31,2100,GE,14,164,52076,3,4,7,0.2857142857142857,0.5,6,3,5,0.4285714285714285,0.2142857142857142,2867.3154375,317976.0,0.0
2021-11-30,2130,ZG,101,1801,204155050,6,69,26,0.6831683168316832,0.2574257425742574,42,39,18,0.4158415841584158,0.3861386138613861,2826.75,80641.0,1.0
2021-11-30,2130,ZH,47,1330,12460572564,6,23,18,0.4893617021276595,0.3829787234042553,21,18,8,0.4468085106382978,0.3829787234042553,4072.0,984746.0,0.0
2021-11-30,2130,GE,14,164,52076,3,4,7,0.2857142857142857,0.5,6,3,5,0.4285714285714285,0.2142857142857142,2867.3154375,317976.0,0.0
2021-12-31,2161,ZG,107,1878,204160546,7,74,26,0.6915887850467289,0.2429906542056074,44,42,19,0.411214953271028,0.3925233644859813,2826.75,80641.0,1.0
2021-12-31,2161,ZH,48,1330,12460572691,7,23,18,0.4791666666666667,0.375,21,18,9,0.4375,0.375,4072.0,984746.0,0.0
2021-12-31,2161,GE,15,190,59032,4,4,7,0.2666666666666666,0.4666666666666667,6,4,5,0.4,0.2666666666666666,2867.3154375,317976.0,0.0
2022-01-31,2192,ZG,108,1880,204160561,7,75,26,0.6944444444444444,0.2407407407407407,44,42,20,0.4074074074074074,0.3888888888888889,,,1.0
2022-01-31,2192,ZH,50,1331,12460573198,7,24,19,0.48,0.38,21,19,10,0.42,0.38,,,0.0
2022-01-31,2192,GE,16,198,60120,5,4,7,0.25,0.4375,7,4,5,0.4375,0.25,,,0.0
2022-02-28,2220,ZG,110,1904,204162871,7,77,26,0.7,0.2363636363636363,45,43,20,0.4090909090909091,0.3909090909090909,,,1.0
2022-02-28,2220,ZH,52,1340,12460573246,8,25,19,0.4807692307692308,0.3653846153846153,22,20,10,0.4230769230769231,0.3846153846153846,,,0.0
2022-02-28,2220,GE,17,200,60142,5,4,8,0.2352941176470588,0.4705882352941176,7,5,5,0.4117647058823529,0.2941176470588235,,,0.0
2022-03-31,2251,ZG,113,1917,204292969,7,80,26,0.7079646017699115,0.2300884955752212,46,44,21,0.4070796460176991,0.3893805309734513,,,1.0
2022-03-31,2251,ZH,53,1357,12460573446,8,25,20,0.4716981132075472,0.3773584905660377,23,20,10,0.4339622641509434,0.3773584905660377,,,0.0
2022-03-31,2251,GE,19,206,69103,6,4,9,0.2105263157894736,0.4736842105263157,8,5,6,0.4210526315789473,0.2631578947368421,,,0.0
2022-04-30,2281,ZG,113,1917,204292969,7,80,26,0.7079646017699115,0.2300884955752212,46,44,21,0.4070796460176991,0.3893805309734513,,,1.0
2022-04-30,2281,ZH,56,1362,12460573654,8,26,22,0.4642857142857143,0.3928571428571428,24,21,11,0.4285714285714285,0.375,,,0.0
2022-04-30,2281,GE,19,206,69103,6,4,9,0.2105263157894736,0.4736842105263157,8,5,6,0.4210526315789473,0.2631578947368421,,,0.0
2022-05-31,2312,ZG,115,1939,204363796,8,81,26,0.7043478260869566,0.2260869565217391,46,45,22,0.4,0.391304347826087,,,1.0
2022-05-31,2312,ZH,57,1363,12460573957,8,26,23,0.4561403508771929,0.4035087719298245,24,21,12,0.4210526315789473,0.3684210526315789,,,0.0
2022-05-31,2312,GE,19,206,69103,6,4,9,0.2105263157894736,0.4736842105263157,8,5,6,0.4210526315789473,0.2631578947368421,,,0.0
2022-06-30,2342,ZG,119,1946,204363934,8,85,26,0.7142857142857143,0.2184873949579832,48,46,23,0.4033613445378151,0.3865546218487395,,,1.0
2022-06-30,2342,ZH,57,1363,12460573957,8,26,23,0.4561403508771929,0.4035087719298245,24,21,12,0.4210526315789473,0.3684210526315789,,,0.0
2022-06-30,2342,GE,19,206,69103,6,4,9,0.2105263157894736,0.4736842105263157,8,5,6,0.4210526315789473,0.2631578947368421,,,0.0
2022-07-31,2373,ZG,120,1955,204364402,8,86,26,0.7166666666666667,0.2166666666666666,48,46,24,0.4,0.3833333333333333,,,1.0
2022-07-31,2373,ZH,57,1363,12460573957,8,26,23,0.4561403508771929,0.4035087719298245,24,21,12,0.4210526315789473,0.3684210526315789,,,0.0
2022-07-31,2373,GE,20,208,69505,6,4,10,0.2,0.5,8,5,7,0.4,0.25,,,0.0
2022-08-31,2404,ZG,120,1955,204364402,8,86,26,0.7166666666666667,0.2166666666666666,48,46,24,0.4,0.3833333333333333,,,1.0
2022-08-31,2404,ZH,58,1365,12460577628,9,26,23,0.4482758620689655,0.396551724137931,24,21,13,0.4137931034482758,0.3620689655172414,,,0.0
2022-08-31,2404,GE,20,208,69505,6,4,10,0.2,0.5,8,5,7,0.4,0.25,,,0.0
2022-09-30,2434,ZG,120,1955,204364402,8,86,26,0.7166666666666667,0.2166666666666666,48,46,24,0.4,0.3833333333333333,,,1.0
2022-09-30,2434,ZH,60,1367,12460577677,10,26,24,0.4333333333333333,0.4,25,21,14,0.4166666666666667,0.35,,,0.0
2022-09-30,2434,GE,20,208,69505,6,4,10,0.2,0.5,8,5,7,0.4,0.25,,,0.0
2022-10-31,2465,ZG,120,1955,204364402,8,86,26,0.7166666666666667,0.2166666666666666,48,46,24,0.4,0.3833333333333333,,,1.0
2022-10-31,2465,ZH,60,1367,12460577677,10,26,24,0.4333333333333333,0.4,25,21,14,0.4166666666666667,0.35,,,0.0
2022-10-31,2465,GE,20,208,69505,6,4,10,0.2,0.5,8,5,7,0.4,0.25,,,0.0
2022-11-30,2495,ZG,120,1955,204364402,8,86,26,0.7166666666666667,0.2166666666666666,48,46,24,0.4,0.3833333333333333,,,1.0
2022-11-30,2495,ZH,60,1367,12460577677,10,26,24,0.4333333333333333,0.4,25,21,14,0.4166666666666667,0.35,,,0.0
2022-11-30,2495,GE,20,208,69505,6,4,10,0.2,0.5,8,5,7,0.4,0.25,,,0.0
2022-12-31,2526,ZG,120,1955,204364402,8,86,26,0.7166666666666667,0.2166666666666666,48,46,24,0.4,0.3833333333333333,,,1.0
2022-12-31,2526,ZH,60,1367,12460577677,10,26,24,0.4333333333333333,0.4,25,21,14,0.4166666666666667,0.35,,,0.0
2022-12-31,2526,GE,21,209,69577,6,5,10,0.238095238095238,0.4761904761904761,8,5,8,0.3809523809523809,0.238095238095238,,,0.0
