canton,weights
AG,0.0075903671322912905
AI,0.01482593174239953
AR,-0.004428832897306697
BE,-0.010272195692278458
BL,-0.010250874783418296
BS,-0.03391790256613232
FR,0.0063300538882217535
GE,0.10535123256019976
GL,7.238062915011124e-4
GR,-0.039000741944365674
JU,-0.030785620416194197
LU,-0.008495726306402118
NE,0.12230626520190839
NW,0.653275294518899
OW,-4.801182957843485e-4
SG,0.006985849766913149
SH,-0.0177906078830059
SO,-6.530619460068897e-4
TG,0.0027716500718371504
TI,0.20628918415230238
UR,0.019791602453349093
VD,0.0074109899218653685
VS,0.014766163644338233
ZG,-0.0016464571572620242
ZH,-0.01069625145274351
