canton,weights
AG,0.026898787342875884
AI,0.0059142864067622675
BE,0.09244874157968033
BL,-0.0019752176124155484
BS,-0.02132231132919721
FR,0.013534318433561423
GE,-0.04458939632610917
GR,0.008313054381808889
JU,-0.02835070801019397
NE,-0.011336330671280984
OW,0.006571040063566203
SG,0.007165992500769223
SH,-0.005385227580410137
SZ,-0.009413739695993127
TI,-0.029672458140506338
UR,0.005702443368982276
VD,0.006331102402256347
VS,0.9559795755584704
ZG,0.025388177776691084
ZH,-0.0022021304508862967
