month,days,canton,companies,employees,followers,other legal forms,AG's,GmbH's,share of AG's,share of GmbH's,financial sector,IT sector,other sectors,share of financial sector,share of IT sector,taxes,working_population,treatment
2016-12-31,335,NE,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,3126.0,107176.0,0.0
2016-12-31,335,GE,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4892.0,305371.0,0.0
,335,synth_ZH,3.9942466577446956,,,,,,,,,,,,,,,
2017-01-31,366,ZG,10.0,154.0,16129.0,0.0,6.0,4.0,0.6,0.4,3.0,5.0,2.0,0.3,0.5,2361.0,79087.0,0.0
2017-01-31,366,ZH,6.0,690.0,21646.0,0.0,5.0,1.0,0.8333333333333334,0.1666666666666666,1.0,5.0,0.0,0.1666666666666666,0.8333333333333334,4356.0,952121.0,0.0
2017-01-31,366,TI,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4365.424999999999,210041.0,0.0
2017-01-31,366,VD,1.0,87.0,7823.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4267.26,488905.0,0.0
2017-01-31,366,NE,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,3126.0,106567.0,0.0
2017-01-31,366,GE,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4892.0,309359.0,0.0
,366,synth_ZH,3.9942466577446956,,,,,,,,,,,,,,,
2017-02-28,394,ZG,10.0,154.0,16129.0,0.0,6.0,4.0,0.6,0.4,3.0,5.0,2.0,0.3,0.5,2361.0,79087.0,0.0
2017-02-28,394,ZH,6.0,690.0,21646.0,0.0,5.0,1.0,0.8333333333333334,0.1666666666666666,1.0,5.0,0.0,0.1666666666666666,0.8333333333333334,4356.0,952121.0,0.0
2017-02-28,394,TI,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,4365.424999999999,210041.0,0.0
2017-02-28,394,VD,1.0,87.0,7823.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4267.26,488905.0,0.0
2017-02-28,394,NE,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,3126.0,106567.0,0.0
