month,days,canton,companies,employees,followers,other legal forms,AG's,GmbH's,share of AG's,share of GmbH's,financial sector,IT sector,other sectors,share of financial sector,share of IT sector,taxes,working_population,treatment
30.06.16,151,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913,0
30.06.16,151,NE,0,0,0,0,0,0,,,0,0,0,,,3126,107176,0
30.06.16,151,GE,0,0,0,0,0,0,,,0,0,0,,,4892,305371,0
30.06.16,151,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677,0
31.07.16,182,ZG,4,105,3936,0,2,2,0.5,0.5,1,2,1,0.25,0.5,2361,78376,0
31.07.16,182,ZH,4,682,21560,0,4,0,1,0,1,3,0,0.25,0.75,4356,943505,0
31.07.16,182,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339,0
31.07.16,182,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486,0
31.07.16,182,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652,0
31.07.16,182,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333,0
31.07.16,182,OW,0,0,0,0,0,0,,,0,0,0,,,2726.3,23026,0
31.07.16,182,NW,0,0,0,0,0,0,,,0,0,0,,,2541,26417,0
31.07.16,182,GL,0,0,0,0,0,0,,,0,0,0,,,3362,24584,0
31.07.16,182,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603,0
31.07.16,182,SO,0,0,0,0,0,0,,,0,0,0,,,3331.65,166200,0
31.07.16,182,BS,0,0,0,0,0,0,,,0,0,0,,,4857,121641,0
31.07.16,182,BL,0,0,0,0,0,0,,,0,0,0,,,3542,169564,0
31.07.16,182,SH,0,0,0,0,0,0,,,0,0,0,,,3383,48813,0
31.07.16,182,AR,0,0,0,0,0,0,,,0,0,0,,,3390,33434,0
31.07.16,182,AI,0,0,0,0,0,0,,,0,0,0,,,2838,9527,0
31.07.16,182,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354,0
31.07.16,182,GR,0,0,0,0,0,0,,,0,0,0,,,3747,121002,0
31.07.16,182,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503,0
31.07.16,182,TG,0,0,0,0,0,0,,,0,0,0,,,3286,169396,0
31.07.16,182,TI,0,0,0,0,0,0,,,0,0,0,,,4356.3,211291,0
31.07.16,182,VD,1,87,7823,0,1,0,1,0,0,1,0,0,1,4422.21,483842,0
31.07.16,182,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913,0
31.07.16,182,NE,0,0,0,0,0,0,,,0,0,0,,,3126,107176,0
31.07.16,182,GE,0,0,0,0,0,0,,,0,0,0,,,4892,305371,0
31.07.16,182,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677,0
31.08.16,213,ZG,7,151,16049,0,3,4,0.428571429,0.571428571,2,4,1,0.285714286,0.571428571,2361,78376,0
31.08.16,213,ZH,4,682,21560,0,4,0,1,0,1,3,0,0.25,0.75,4356,943505,0
31.08.16,213,BE,0,0,0,0,0,0,,,0,0,0,,,3180.9,622339,0
31.08.16,213,LU,0,0,0,0,0,0,,,0,0,0,,,2629.7,251486,0
31.08.16,213,UR,0,0,0,0,0,0,,,0,0,0,,,3004.4892,21652,0
31.08.16,213,SZ,0,0,0,0,0,0,,,0,0,0,,,3063.45,98333,0
31.08.16,213,OW,0,0,0,0,0,0,,,0,0,0,,,2726.3,23026,0
31.08.16,213,NW,0,0,0,0,0,0,,,0,0,0,,,2541,26417,0
31.08.16,213,GL,0,0,0,0,0,0,,,0,0,0,,,3362,24584,0
31.08.16,213,FR,0,0,0,0,0,0,,,0,0,0,,,3103.05,193603,0
31.08.16,213,SO,0,0,0,0,0,0,,,0,0,0,,,3331.65,166200,0
31.08.16,213,BS,0,0,0,0,0,0,,,0,0,0,,,4857,121641,0
31.08.16,213,BL,0,0,0,0,0,0,,,0,0,0,,,3542,169564,0
31.08.16,213,SH,0,0,0,0,0,0,,,0,0,0,,,3383,48813,0
31.08.16,213,AR,0,0,0,0,0,0,,,0,0,0,,,3390,33434,0
31.08.16,213,AI,0,0,0,0,0,0,,,0,0,0,,,2838,9527,0
31.08.16,213,SG,0,0,0,0,0,0,,,0,0,0,,,3475.5,309354,0
31.08.16,213,GR,0,0,0,0,0,0,,,0,0,0,,,3747,121002,0
31.08.16,213,AG,0,0,0,0,0,0,,,0,0,0,,,3021.2,415503,0
31.08.16,213,TG,0,0,0,0,0,0,,,0,0,0,,,3286,169396,0
31.08.16,213,TI,0,0,0,0,0,0,,,0,0,0,,,4356.3,211291,0
31.08.16,213,VD,1,87,7823,0,1,0,1,0,0,1,0,0,1,4422.21,483842,0
31.08.16,213,VS,0,0,0,0,0,0,,,0,0,0,,,2812.5,206913,0
31.08.16,213,NE,0,0,0,0,0,0,,,0,0,0,,,3126,107176,0
31.08.16,213,GE,0,0,0,0,0,0,,,0,0,0,,,4892,305371,0
31.08.16,213,JU,0,0,0,0,0,0,,,0,0,0,,,4408.6,42677,0
